# Time,     alpha,     beta,     V_inf,    u(v_body_X), v(v_body_Y), w(v_body_Z),  p,       q,         r,         gx,         gy,       gz,      FX,         FY,         FZ       
1.640e-01, 4.462e-05, -2.010e-05, 7.070e+02, 7.070e+02, -1.421e-02, 3.155e-02, 1.046e+02, 9.007e-04, -1.694e-02, -8.355e-01, -9.737e+00, -7.054e-01, -1.327e+02, 2.295e-02, -5.077e-02
1.645e-01, 4.524e-05, -1.592e-05, 7.064e+02, 7.064e+02, -1.125e-02, 3.196e-02, 1.046e+02, 2.915e-04, -1.712e-02, -8.354e-01, -9.761e+00, -1.854e-01, -1.325e+02, 1.815e-02, -5.136e-02
1.650e-01, 4.574e-05, -1.114e-05, 7.056e+02, 7.056e+02, -7.863e-03, 3.227e-02, 1.046e+02, -3.967e-04, -1.727e-02, -8.353e-01, -9.754e+00, 4.004e-01, -1.323e+02, 1.270e-02, -5.181e-02
1.655e-01, 4.601e-05, -6.861e-06, 7.049e+02, 7.049e+02, -4.836e-03, 3.243e-02, 1.046e+02, -1.004e-03, -1.736e-02, -8.352e-01, -9.719e+00, 9.173e-01, -1.321e+02, 7.826e-03, -5.200e-02
1.660e-01, 4.611e-05, -2.663e-06, 7.043e+02, 7.043e+02, -1.875e-03, 3.247e-02, 1.046e+02, -1.591e-03, -1.740e-02, -8.351e-01, -9.659e+00, 1.417e+00, -1.319e+02, 3.074e-03, -5.201e-02
1.665e-01, 4.605e-05, 1.565e-06, 7.036e+02, 7.036e+02, 1.101e-03, 3.240e-02, 1.046e+02, -2.173e-03, -1.740e-02, -8.350e-01, -9.573e+00, 1.913e+00, -1.317e+02, -1.692e-03, -5.184e-02
1.670e-01, 4.588e-05, 5.139e-06, 7.031e+02, 7.031e+02, 3.613e-03, 3.226e-02, 1.046e+02, -2.656e-03, -1.736e-02, -8.350e-01, -9.481e+00, 2.328e+00, -1.315e+02, -5.705e-03, -5.157e-02
1.675e-01, 4.554e-05, 9.409e-06, 7.024e+02, 7.024e+02, 6.609e-03, 3.199e-02, 1.046e+02, -3.225e-03, -1.728e-02, -8.349e-01, -9.347e+00, 2.817e+00, -1.313e+02, -1.048e-02, -5.108e-02
1.680e-01, 4.506e-05, 1.361e-05, 7.018e+02, 7.018e+02, 9.549e-03, 3.162e-02, 1.046e+02, -3.772e-03, -1.715e-02, -8.348e-01, -9.191e+00, 3.291e+00, -1.311e+02, -1.516e-02, -5.044e-02
1.685e-01, 4.443e-05, 1.779e-05, 7.011e+02, 7.011e+02, 1.247e-02, 3.115e-02, 1.046e+02, -4.306e-03, -1.698e-02, -8.347e-01, -9.010e+00, 3.757e+00, -1.309e+02, -1.980e-02, -4.963e-02
1.690e-01, 4.365e-05, 2.195e-05, 7.005e+02, 7.005e+02, 1.537e-02, 3.058e-02, 1.046e+02, -4.824e-03, -1.677e-02, -8.346e-01, -8.806e+00, 4.213e+00, -1.307e+02, -2.439e-02, -4.867e-02
1.695e-01, 4.274e-05, 2.607e-05, 6.999e+02, 6.999e+02, 1.824e-02, 2.991e-02, 1.046e+02, -5.325e-03, -1.651e-02, -8.345e-01, -8.579e+00, 4.659e+00, -1.305e+02, -2.892e-02, -4.756e-02
1.700e-01, 4.170e-05, 3.014e-05, 6.992e+02, 6.992e+02, 2.107e-02, 2.916e-02, 1.046e+02, -5.807e-03, -1.622e-02, -8.344e-01, -8.328e+00, 5.092e+00, -1.303e+02, -3.338e-02, -4.631e-02
1.705e-01, 4.053e-05, 3.415e-05, 6.986e+02, 6.986e+02, 2.386e-02, 2.831e-02, 1.046e+02, -6.267e-03, -1.588e-02, -8.343e-01, -8.056e+00, 5.513e+00, -1.301e+02, -3.775e-02, -4.492e-02
1.710e-01, 3.923e-05, 3.809e-05, 6.979e+02, 6.979e+02, 2.658e-02, 2.738e-02, 1.046e+02, -6.705e-03, -1.550e-02, -8.343e-01, -7.763e+00, 5.919e+00, -1.299e+02, -4.202e-02, -4.340e-02
1.715e-01, 3.782e-05, 4.195e-05, 6.973e+02, 6.973e+02, 2.925e-02, 2.637e-02, 1.046e+02, -7.119e-03, -1.508e-02, -8.342e-01, -7.449e+00, 6.309e+00, -1.297e+02, -4.619e-02, -4.176e-02
1.720e-01, 3.630e-05, 4.571e-05, 6.967e+02, 6.967e+02, 3.185e-02, 2.529e-02, 1.046e+02, -7.509e-03, -1.462e-02, -8.341e-01, -7.115e+00, 6.684e+00, -1.295e+02, -5.024e-02, -4.000e-02
1.725e-01, 3.467e-05, 4.938e-05, 6.960e+02, 6.960e+02, 3.437e-02, 2.413e-02, 1.046e+02, -7.872e-03, -1.412e-02, -8.340e-01, -6.762e+00, 7.040e+00, -1.293e+02, -5.416e-02, -3.814e-02
1.730e-01, 3.295e-05, 5.293e-05, 6.954e+02, 6.954e+02, 3.681e-02, 2.291e-02, 1.046e+02, -8.207e-03, -1.359e-02, -8.339e-01, -6.391e+00, 7.379e+00, -1.291e+02, -5.794e-02, -3.618e-02
1.735e-01, 3.114e-05, 5.636e-05, 6.948e+02, 6.948e+02, 3.916e-02, 2.164e-02, 1.046e+02, -8.515e-03, -1.301e-02, -8.339e-01, -6.003e+00, 7.698e+00, -1.289e+02, -6.157e-02, -3.413e-02
1.740e-01, 2.925e-05, 5.967e-05, 6.941e+02, 6.941e+02, 4.142e-02, 2.030e-02, 1.046e+02, -8.795e-03, -1.241e-02, -8.338e-01, -5.599e+00, 7.996e+00, -1.287e+02, -6.505e-02, -3.200e-02
1.745e-01, 2.728e-05, 6.283e-05, 6.935e+02, 6.935e+02, 4.357e-02, 1.892e-02, 1.046e+02, -9.045e-03, -1.177e-02, -8.337e-01, -5.180e+00, 8.274e+00, -1.285e+02, -6.836e-02, -2.979e-02
1.750e-01, 2.525e-05, 6.585e-05, 6.929e+02, 6.929e+02, 4.562e-02, 1.749e-02, 1.046e+02, -9.266e-03, -1.109e-02, -8.336e-01, -4.747e+00, 8.529e+00, -1.283e+02, -7.149e-02, -2.752e-02
1.755e-01, 2.315e-05, 6.871e-05, 6.922e+02, 6.922e+02, 4.756e-02, 1.603e-02, 1.046e+02, -9.457e-03, -1.039e-02, -8.336e-01, -4.301e+00, 8.763e+00, -1.281e+02, -7.445e-02, -2.520e-02
1.760e-01, 2.101e-05, 7.140e-05, 6.916e+02, 6.916e+02, 4.938e-02, 1.453e-02, 1.046e+02, -9.619e-03, -9.650e-03, -8.335e-01, -3.844e+00, 8.972e+00, -1.279e+02, -7.721e-02, -2.283e-02
1.765e-01, 1.881e-05, 7.393e-05, 6.910e+02, 6.910e+02, 5.108e-02, 1.300e-02, 1.046e+02, -9.751e-03, -8.887e-03, -8.335e-01, -3.377e+00, 9.159e+00, -1.277e+02, -7.978e-02, -2.042e-02
1.770e-01, 1.658e-05, 7.628e-05, 6.903e+02, 6.903e+02, 5.266e-02, 1.145e-02, 1.046e+02, -9.853e-03, -8.098e-03, -8.334e-01, -2.900e+00, 9.320e+00, -1.275e+02, -8.214e-02, -1.798e-02
1.775e-01, 1.432e-05, 7.845e-05, 6.897e+02, 6.897e+02, 5.410e-02, 9.876e-03, 1.046e+02, -9.925e-03, -7.285e-03, -8.333e-01, -2.416e+00, 9.458e+00, -1.273e+02, -8.430e-02, -1.551e-02
1.780e-01, 1.203e-05, 8.042e-05, 6.891e+02, 6.891e+02, 5.542e-02, 8.290e-03, 1.046e+02, -9.969e-03, -6.448e-03, -8.333e-01, -1.925e+00, 9.570e+00, -1.271e+02, -8.625e-02, -1.302e-02
1.785e-01, 9.723e-06, 8.220e-05, 6.885e+02, 6.885e+02, 5.659e-02, 6.694e-03, 1.046e+02, -9.984e-03, -5.592e-03, -8.332e-01, -1.429e+00, 9.656e+00, -1.269e+02, -8.797e-02, -1.053e-02
1.790e-01, 7.403e-06, 8.378e-05, 6.878e+02, 6.878e+02, 5.763e-02, 5.092e-03, 1.046e+02, -9.971e-03, -4.716e-03, -8.332e-01, -9.290e-01, 9.717e+00, -1.267e+02, -8.948e-02, -8.032e-03
1.795e-01, 5.076e-06, 8.515e-05, 6.872e+02, 6.872e+02, 5.852e-02, 3.488e-03, 1.046e+02, -9.931e-03, -3.825e-03, -8.331e-01, -4.264e-01, 9.752e+00, -1.265e+02, -9.076e-02, -5.537e-03
1.800e-01, 2.748e-06, 8.631e-05, 6.866e+02, 6.866e+02, 5.926e-02, 1.886e-03, 1.046e+02, -9.863e-03, -2.919e-03, -8.331e-01, 7.735e-02, 9.761e+00, -1.264e+02, -9.181e-02, -3.050e-03
1.805e-01, 4.232e-07, 8.726e-05, 6.860e+02, 6.860e+02, 5.986e-02, 2.903e-04, 1.046e+02, -9.770e-03, -2.002e-03, -8.330e-01, 5.810e-01, 9.744e+00, -1.262e+02, -9.263e-02, -5.781e-04
1.810e-01, -1.943e-06, 8.801e-05, 6.853e+02, 6.853e+02, 6.031e-02, -1.331e-03, 1.046e+02, -9.648e-03, -1.054e-03, -8.330e-01, 1.094e+00, 9.700e+00, -1.260e+02, -9.322e-02, 1.928e-03
1.815e-01, -4.303e-06, 8.852e-05, 6.847e+02, 6.847e+02, 6.061e-02, -2.947e-03, 1.046e+02, -9.500e-03, -9.525e-05, -8.329e-01, 1.606e+00, 9.628e+00, -1.258e+02, -9.357e-02, 4.418e-03
1.820e-01, -6.645e-06, 8.880e-05, 6.840e+02, 6.840e+02, 6.075e-02, -4.545e-03, 1.046e+02, -9.327e-03, 8.688e-04, -8.329e-01, 2.114e+00, 9.529e+00, -1.256e+02, -9.367e-02, 6.877e-03
1.825e-01, -8.961e-06, 8.885e-05, 6.834e+02, 6.834e+02, 6.072e-02, -6.124e-03, 1.046e+02, -9.130e-03, 1.835e-03, -8.328e-01, 2.616e+00, 9.404e+00, -1.254e+02, -9.352e-02, 9.300e-03
1.830e-01, -1.125e-05, 8.865e-05, 6.828e+02, 6.828e+02, 6.053e-02, -7.681e-03, 1.046e+02, -8.910e-03, 2.801e-03, -8.328e-01, 3.111e+00, 9.252e+00, -1.252e+02, -9.311e-02, 1.168e-02
1.835e-01, -1.350e-05, 8.821e-05, 6.821e+02, 6.821e+02, 6.017e-02, -9.212e-03, 1.046e+02, -8.668e-03, 3.765e-03, -8.327e-01, 3.597e+00, 9.074e+00, -1.250e+02, -9.246e-02, 1.402e-02
1.840e-01, -1.572e-05, 8.754e-05, 6.815e+02, 6.815e+02, 5.966e-02, -1.072e-02, 1.046e+02, -8.405e-03, 4.723e-03, -8.327e-01, 4.073e+00, 8.871e+00, -1.248e+02, -9.155e-02, 1.631e-02
1.845e-01, -1.790e-05, 8.662e-05, 6.809e+02, 6.809e+02, 5.897e-02, -1.219e-02, 1.046e+02, -8.121e-03, 5.672e-03, -8.326e-01, 4.538e+00, 8.642e+00, -1.246e+02, -9.040e-02, 1.855e-02
1.850e-01, -2.003e-05, 8.546e-05, 6.802e+02, 6.802e+02, 5.813e-02, -1.363e-02, 1.046e+02, -7.818e-03, 6.611e-03, -8.326e-01, 4.990e+00, 8.389e+00, -1.244e+02, -8.900e-02, 2.073e-02
1.855e-01, -2.212e-05, 8.405e-05, 6.796e+02, 6.796e+02, 5.712e-02, -1.503e-02, 1.046e+02, -7.497e-03, 7.537e-03, -8.325e-01, 5.428e+00, 8.113e+00, -1.242e+02, -8.735e-02, 2.285e-02
1.860e-01, -2.415e-05, 8.241e-05, 6.790e+02, 6.790e+02, 5.596e-02, -1.640e-02, 1.046e+02, -7.158e-03, 8.446e-03, -8.325e-01, 5.851e+00, 7.813e+00, -1.240e+02, -8.546e-02, 2.491e-02
1.865e-01, -2.613e-05, 8.054e-05, 6.783e+02, 6.783e+02, 5.463e-02, -1.772e-02, 1.046e+02, -6.803e-03, 9.338e-03, -8.324e-01, 6.257e+00, 7.492e+00, -1.239e+02, -8.333e-02, 2.690e-02
1.870e-01, -2.804e-05, 7.843e-05, 6.777e+02, 6.777e+02, 5.315e-02, -1.901e-02, 1.046e+02, -6.432e-03, 1.021e-02, -8.324e-01, 6.646e+00, 7.149e+00, -1.237e+02, -8.097e-02, 2.882e-02
1.875e-01, -2.990e-05, 7.608e-05, 6.771e+02, 6.771e+02, 5.151e-02, -2.024e-02, 1.046e+02, -6.046e-03, 1.105e-02, -8.323e-01, 7.017e+00, 6.785e+00, -1.235e+02, -7.838e-02, 3.067e-02
1.880e-01, -3.168e-05, 7.351e-05, 6.765e+02, 6.765e+02, 4.973e-02, -2.143e-02, 1.046e+02, -5.647e-03, 1.188e-02, -8.322e-01, 7.367e+00, 6.403e+00, -1.233e+02, -7.557e-02, 3.244e-02
1.885e-01, -3.340e-05, 7.071e-05, 6.758e+02, 6.758e+02, 4.779e-02, -2.257e-02, 1.046e+02, -5.234e-03, 1.267e-02, -8.322e-01, 7.697e+00, 6.002e+00, -1.231e+02, -7.253e-02, 3.414e-02
1.890e-01, -3.505e-05, 6.770e-05, 6.752e+02, 6.752e+02, 4.571e-02, -2.366e-02, 1.046e+02, -4.810e-03, 1.343e-02, -8.321e-01, 8.005e+00, 5.584e+00, -1.229e+02, -6.929e-02, 3.575e-02
1.895e-01, -3.661e-05, 6.447e-05, 6.746e+02, 6.746e+02, 4.349e-02, -2.470e-02, 1.046e+02, -4.374e-03, 1.415e-02, -8.320e-01, 8.291e+00, 5.150e+00, -1.228e+02, -6.584e-02, 3.727e-02
1.900e-01, -3.809e-05, 6.103e-05, 6.740e+02, 6.740e+02, 4.113e-02, -2.567e-02, 1.046e+02, -3.928e-03, 1.484e-02, -8.319e-01, 8.554e+00, 4.702e+00, -1.226e+02, -6.220e-02, 3.870e-02
1.905e-01, -3.949e-05, 5.739e-05, 6.733e+02, 6.733e+02, 3.864e-02, -2.659e-02, 1.046e+02, -3.474e-03, 1.549e-02, -8.319e-01, 8.792e+00, 4.240e+00, -1.224e+02, -5.837e-02, 4.004e-02
1.910e-01, -4.080e-05, 5.356e-05, 6.727e+02, 6.727e+02, 3.603e-02, -2.745e-02, 1.046e+02, -3.010e-03, 1.611e-02, -8.318e-01, 9.005e+00, 3.765e+00, -1.222e+02, -5.436e-02, 4.129e-02
1.915e-01, -4.202e-05, 4.954e-05, 6.721e+02, 6.721e+02, 3.330e-02, -2.824e-02, 1.046e+02, -2.540e-03, 1.667e-02, -8.317e-01, 9.193e+00, 3.279e+00, -1.221e+02, -5.018e-02, 4.243e-02
1.920e-01, -4.313e-05, 4.535e-05, 6.715e+02, 6.715e+02, 3.045e-02, -2.896e-02, 1.046e+02, -2.063e-03, 1.720e-02, -8.316e-01, 9.355e+00, 2.784e+00, -1.219e+02, -4.584e-02, 4.347e-02
1.925e-01, -4.415e-05, 4.100e-05, 6.708e+02, 6.708e+02, 2.750e-02, -2.962e-02, 1.046e+02, -1.581e-03, 1.767e-02, -8.315e-01, 9.490e+00, 2.281e+00, -1.217e+02, -4.135e-02, 4.440e-02
1.930e-01, -4.506e-05, 3.648e-05, 6.702e+02, 6.702e+02, 2.445e-02, -3.020e-02, 1.046e+02, -1.094e-03, 1.810e-02, -8.314e-01, 9.598e+00, 1.771e+00, -1.215e+02, -3.672e-02, 4.522e-02
1.935e-01, -4.586e-05, 3.182e-05, 6.696e+02, 6.696e+02, 2.131e-02, -3.071e-02, 1.046e+02, -6.042e-04, 1.848e-02, -8.313e-01, 9.679e+00, 1.255e+00, -1.213e+02, -3.197e-02, 4.593e-02
1.940e-01, -4.655e-05, 2.703e-05, 6.690e+02, 6.690e+02, 1.808e-02, -3.114e-02, 1.046e+02, -1.120e-04, 1.880e-02, -8.312e-01, 9.732e+00, 7.350e-01, -1.212e+02, -2.711e-02, 4.652e-02
1.945e-01, -4.718e-05, 2.150e-05, 6.683e+02, 6.683e+02, 1.437e-02, -3.153e-02, 1.046e+02, 4.430e-04, 1.911e-02, -8.311e-01, 9.759e+00, 1.474e-01, -1.210e+02, -2.152e-02, 4.705e-02
1.950e-01, -4.761e-05, 1.652e-05, 6.677e+02, 6.677e+02, 1.103e-02, -3.179e-02, 1.046e+02, 9.307e-04, 1.932e-02, -8.310e-01, 9.753e+00, -3.699e-01, -1.208e+02, -1.652e-02, 4.738e-02
1.955e-01, -4.791e-05, 1.145e-05, 6.671e+02, 6.671e+02, 7.640e-03, -3.196e-02, 1.046e+02, 1.417e-03, 1.947e-02, -8.309e-01, 9.720e+00, -8.867e-01, -1.206e+02, -1.145e-02, 4.759e-02
1.960e-01, -4.809e-05, 6.451e-06, 6.665e+02, 6.665e+02, 4.299e-03, -3.205e-02, 1.046e+02, 1.888e-03, 1.957e-02, -8.308e-01, 9.661e+00, -1.387e+00, -1.204e+02, -6.465e-03, 4.767e-02
1.965e-01, -4.815e-05, 1.398e-06, 6.659e+02, 6.659e+02, 9.312e-04, -3.206e-02, 1.046e+02, 2.355e-03, 1.962e-02, -8.307e-01, 9.576e+00, -1.884e+00, -1.203e+02, -1.452e-03, 4.763e-02
1.970e-01, -4.811e-05, -2.604e-06, 6.654e+02, 6.654e+02, -1.733e-03, -3.201e-02, 1.046e+02, 2.718e-03, 1.961e-02, -8.306e-01, 9.492e+00, -2.271e+00, -1.201e+02, 2.503e-03, 4.752e-02
1.975e-01, -4.794e-05, -7.702e-06, 6.648e+02, 6.648e+02, -5.121e-03, -3.187e-02, 1.046e+02, 3.174e-03, 1.956e-02, -8.305e-01, 9.363e+00, -2.755e+00, -1.200e+02, 7.522e-03, 4.726e-02
1.980e-01, -4.765e-05, -1.284e-05, 6.642e+02, 6.642e+02, -8.531e-03, -3.165e-02, 1.046e+02, 3.624e-03, 1.946e-02, -8.304e-01, 9.208e+00, -3.235e+00, -1.198e+02, 1.256e-02, 4.688e-02
1.985e-01, -4.723e-05, -1.800e-05, 6.636e+02, 6.636e+02, -1.195e-02, -3.134e-02, 1.046e+02, 4.069e-03, 1.930e-02, -8.303e-01, 9.028e+00, -3.708e+00, -1.196e+02, 1.760e-02, 4.638e-02
1.990e-01, -4.668e-05, -2.315e-05, 6.630e+02, 6.630e+02, -1.535e-02, -3.095e-02, 1.046e+02, 4.504e-03, 1.909e-02, -8.302e-01, 8.823e+00, -4.171e+00, -1.195e+02, 2.261e-02, 4.574e-02
1.995e-01, -4.600e-05, -2.829e-05, 6.624e+02, 6.624e+02, -1.874e-02, -3.047e-02, 1.046e+02, 4.930e-03, 1.882e-02, -8.301e-01, 8.595e+00, -4.624e+00, -1.193e+02, 2.758e-02, 4.499e-02
2.000e-01, -4.518e-05, -3.339e-05, 6.618e+02, 6.618e+02, -2.210e-02, -2.990e-02, 1.046e+02, 5.345e-03, 1.850e-02, -8.300e-01, 8.342e+00, -5.065e+00, -1.191e+02, 3.250e-02, 4.410e-02
2.005e-01, -4.425e-05, -3.837e-05, 6.613e+02, 6.613e+02, -2.537e-02, -2.926e-02, 1.046e+02, 5.742e-03, 1.814e-02, -8.299e-01, 8.071e+00, -5.487e+00, -1.189e+02, 3.727e-02, 4.311e-02
2.010e-01, -4.319e-05, -4.326e-05, 6.607e+02, 6.607e+02, -2.858e-02, -2.853e-02, 1.046e+02, 6.125e-03, 1.772e-02, -8.298e-01, 7.779e+00, -5.893e+00, -1.188e+02, 4.195e-02, 4.199e-02
2.015e-01, -4.200e-05, -4.808e-05, 6.601e+02, 6.601e+02, -3.174e-02, -2.772e-02, 1.046e+02, 6.493e-03, 1.725e-02, -8.297e-01, 7.466e+00, -6.285e+00, -1.186e+02, 4.653e-02, 4.076e-02
2.020e-01, -4.069e-05, -5.280e-05, 6.595e+02, 6.595e+02, -3.482e-02, -2.683e-02, 1.046e+02, 6.846e-03, 1.673e-02, -8.297e-01, 7.133e+00, -6.660e+00, -1.184e+02, 5.099e-02, 3.942e-02
2.025e-01, -3.925e-05, -5.740e-05, 6.589e+02, 6.589e+02, -3.782e-02, -2.587e-02, 1.046e+02, 7.181e-03, 1.617e-02, -8.296e-01, 6.782e+00, -7.018e+00, -1.183e+02, 5.533e-02, 3.796e-02
2.030e-01, -3.770e-05, -6.188e-05, 6.583e+02, 6.583e+02, -4.074e-02, -2.482e-02, 1.046e+02, 7.500e-03, 1.556e-02, -8.295e-01, 6.412e+00, -7.357e+00, -1.181e+02, 5.952e-02, 3.638e-02
2.035e-01, -3.603e-05, -6.621e-05, 6.578e+02, 6.578e+02, -4.355e-02, -2.370e-02, 1.046e+02, 7.799e-03, 1.490e-02, -8.294e-01, 6.025e+00, -7.677e+00, -1.179e+02, 6.357e-02, 3.471e-02
2.040e-01, -3.424e-05, -7.039e-05, 6.572e+02, 6.572e+02, -4.626e-02, -2.250e-02, 1.046e+02, 8.078e-03, 1.420e-02, -8.293e-01, 5.622e+00, -7.977e+00, -1.178e+02, 6.744e-02, 3.293e-02
2.045e-01, -3.234e-05, -7.441e-05, 6.566e+02, 6.566e+02, -4.886e-02, -2.124e-02, 1.046e+02, 8.337e-03, 1.346e-02, -8.293e-01, 5.205e+00, -8.255e+00, -1.176e+02, 7.114e-02, 3.105e-02
2.050e-01, -3.034e-05, -7.824e-05, 6.560e+02, 6.560e+02, -5.132e-02, -1.990e-02, 1.046e+02, 8.573e-03, 1.268e-02, -8.292e-01, 4.773e+00, -8.512e+00, -1.174e+02, 7.465e-02, 2.908e-02
2.055e-01, -2.824e-05, -8.187e-05, 6.554e+02, 6.554e+02, -5.366e-02, -1.851e-02, 1.046e+02, 8.788e-03, 1.187e-02, -8.291e-01, 4.328e+00, -8.747e+00, -1.173e+02, 7.796e-02, 2.702e-02
2.060e-01, -2.604e-05, -8.530e-05, 6.549e+02, 6.549e+02, -5.586e-02, -1.705e-02, 1.046e+02, 8.978e-03, 1.102e-02, -8.291e-01, 3.872e+00, -8.958e+00, -1.171e+02, 8.106e-02, 2.488e-02
2.065e-01, -2.375e-05, -8.851e-05, 6.543e+02, 6.543e+02, -5.791e-02, -1.554e-02, 1.046e+02, 9.145e-03, 1.013e-02, -8.290e-01, 3.405e+00, -9.146e+00, -1.170e+02, 8.393e-02, 2.266e-02
2.070e-01, -2.138e-05, -9.149e-05, 6.537e+02, 6.537e+02, -5.981e-02, -1.398e-02, 1.046e+02, 9.287e-03, 9.214e-03, -8.289e-01, 2.929e+00, -9.309e+00, -1.168e+02, 8.658e-02, 2.037e-02
2.075e-01, -1.893e-05, -9.423e-05, 6.531e+02, 6.531e+02, -6.154e-02, -1.237e-02, 1.046e+02, 9.404e-03, 8.270e-03, -8.289e-01, 2.446e+00, -9.447e+00, -1.166e+02, 8.899e-02, 1.802e-02
2.080e-01, -1.642e-05, -9.672e-05, 6.526e+02, 6.526e+02, -6.312e-02, -1.071e-02, 1.046e+02, 9.496e-03, 7.300e-03, -8.288e-01, 1.955e+00, -9.561e+00, -1.165e+02, 9.116e-02, 1.561e-02
2.085e-01, -1.383e-05, -9.896e-05, 6.520e+02, 6.520e+02, -6.452e-02, -9.020e-03, 1.046e+02, 9.561e-03, 6.307e-03, -8.288e-01, 1.460e+00, -9.649e+00, -1.163e+02, 9.307e-02, 1.315e-02
2.090e-01, -1.120e-05, -1.009e-04, 6.514e+02, 6.514e+02, -6.574e-02, -7.296e-03, 1.046e+02, 9.599e-03, 5.294e-03, -8.287e-01, 9.600e-01, -9.711e+00, -1.161e+02, 9.473e-02, 1.066e-02
2.095e-01, -8.518e-06, -1.026e-04, 6.508e+02, 6.508e+02, -6.679e-02, -5.544e-03, 1.046e+02, 9.611e-03, 4.263e-03, -8.287e-01, 4.578e-01, -9.748e+00, -1.160e+02, 9.613e-02, 8.124e-03
2.100e-01, -5.797e-06, -1.040e-04, 6.503e+02, 6.503e+02, -6.765e-02, -3.770e-03, 1.046e+02, 9.597e-03, 3.218e-03, -8.286e-01, -4.579e-02, -9.759e+00, -1.158e+02, 9.725e-02, 5.565e-03
2.105e-01, -3.046e-06, -1.052e-04, 6.497e+02, 6.497e+02, -6.833e-02, -1.979e-03, 1.046e+02, 9.555e-03, 2.161e-03, -8.286e-01, -5.493e-01, -9.743e+00, -1.156e+02, 9.811e-02, 2.989e-03
2.110e-01, -2.160e-07, -1.060e-04, 6.491e+02, 6.491e+02, -6.882e-02, -1.402e-04, 1.046e+02, 9.485e-03, 1.073e-03, -8.285e-01, -1.062e+00, -9.701e+00, -1.155e+02, 9.870e-02, 3.493e-04
2.115e-01, 2.644e-06, -1.066e-04, 6.485e+02, 6.485e+02, -6.912e-02, 1.715e-03, 1.046e+02, 9.386e-03, -2.704e-05, -8.285e-01, -1.574e+00, -9.631e+00, -1.153e+02, 9.900e-02, -2.307e-03
2.120e-01, 5.508e-06, -1.068e-04, 6.479e+02, 6.479e+02, -6.921e-02, 3.569e-03, 1.046e+02, 9.260e-03, -1.130e-03, -8.284e-01, -2.082e+00, -9.534e+00, -1.151e+02, 9.902e-02, -4.957e-03
2.125e-01, 8.369e-06, -1.067e-04, 6.474e+02, 6.474e+02, -6.910e-02, 5.418e-03, 1.046e+02, 9.107e-03, -2.233e-03, -8.284e-01, -2.584e+00, -9.410e+00, -1.150e+02, 9.874e-02, -7.592e-03
2.130e-01, 1.121e-05, -1.064e-04, 6.468e+02, 6.468e+02, -6.879e-02, 7.254e-03, 1.046e+02, 8.926e-03, -3.332e-03, -8.283e-01, -3.079e+00, -9.260e+00, -1.148e+02, 9.818e-02, -1.020e-02
2.135e-01, 1.404e-05, -1.057e-04, 6.462e+02, 6.462e+02, -6.828e-02, 9.071e-03, 1.046e+02, 8.719e-03, -4.424e-03, -8.283e-01, -3.565e+00, -9.084e+00, -1.146e+02, 9.733e-02, -1.278e-02
2.140e-01, 1.683e-05, -1.046e-04, 6.456e+02, 6.456e+02, -6.756e-02, 1.087e-02, 1.046e+02, 8.486e-03, -5.507e-03, -8.282e-01, -4.042e+00, -8.882e+00, -1.145e+02, 9.619e-02, -1.532e-02
2.145e-01, 1.958e-05, -1.033e-04, 6.450e+02, 6.450e+02, -6.664e-02, 1.263e-02, 1.046e+02, 8.228e-03, -6.576e-03, -8.282e-01, -4.507e+00, -8.655e+00, -1.143e+02, 9.477e-02, -1.781e-02
2.150e-01, 2.228e-05, -1.017e-04, 6.445e+02, 6.445e+02, -6.553e-02, 1.436e-02, 1.046e+02, 7.946e-03, -7.629e-03, -8.281e-01, -4.960e+00, -8.404e+00, -1.142e+02, 9.307e-02, -2.025e-02
